field_1,API_NUMBER,TABLE_NAME,WHO,INTERPRET_DATE,FORMATION,THICKNESS,TOP,BOTTOM,LATITUDE,LONGITUDE,Elevation_point_data1
"213483","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,No description,605,3550,4155,38.811046,-88.525727,464.192810058594
"213484","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,No sample,5,2900,2905,38.811046,-88.525727,464.192810058594
"213485","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,Tan and brown crystalline fossiliferous lime,5,4500,4505,38.811046,-88.525727,464.192810058594
"213486","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,Tan and brown crystalline fossiliferous lime chalky,25,3525,3550,38.811046,-88.525727,464.192810058594
"213487","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,"Tan and brown crystalline fossiliferous lime, cherty",10,4465,4475,38.811046,-88.525727,464.192810058594
"213488","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,"Tan and brown crystalline fossiliferous lime, scattered oolites",5,3210,3215,38.811046,-88.525727,464.192810058594
"213489","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,"Tan and brown crystalline fossiliferous lime, slightly dolomitic",5,4430,4435,38.811046,-88.525727,464.192810058594
"213490","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,"Tan and brown crystalline fossiliferous lime, very chalky",5,3350,3355,38.811046,-88.525727,464.192810058594
"213491","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,"Tan and brown crystalline fossiliferous lime, very chalky",15,3375,3390,38.811046,-88.525727,464.192810058594
"213492","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,Tan and brown crystalline fossiliferous very chalky lime,30,3490,3520,38.811046,-88.525727,464.192810058594
"213493","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,Tan and brown crystalline lime,10,4270,4280,38.811046,-88.525727,464.192810058594
"213494","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,"Tan and gray brown mottled fossiliferous lime, slightly dolomitic",5,4490,4495,38.811046,-88.525727,464.192810058594
"213495","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,"Tan and light brown crystalline very fossiliferous lime, chalky",5,3405,3410,38.811046,-88.525727,464.192810058594
"213496","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,"Tan and light brown dolomitic fossiliferous lime, odor, little fluorescence, very very slight show of oil",10,4520,4530,38.811046,-88.525727,464.192810058594
"213497","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,"Tan and light brown dolomitic lime, odor, fluorescence, 1 piece small vug",10,4530,4540,38.811046,-88.525727,464.192810058594
"213498","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,"Tan and light gray brown dolomitic lime, no show of oil",5,4545,4550,38.811046,-88.525727,464.192810058594
"213499","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,"Tan crystalline folomitic lime, dolomite",15,3030,3045,38.811046,-88.525727,464.192810058594
"213500","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,"Tan dolomitic lime, chalky, odor, very slight show of oil, 3 pieces",5,4480,4485,38.811046,-88.525727,464.192810058594
"213501","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,"White and light brown crystallien fossiliferous slightly dolomitic lime, odor",10,4505,4515,38.811046,-88.525727,464.192810058594
"213502","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,White and light brown crystalline cherty fossiliferous lime,5,4460,4465,38.811046,-88.525727,464.192810058594
"213503","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,White and light brown crystalline to slightly dolomitic lime,5,4560,4565,38.811046,-88.525727,464.192810058594
"213504","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,White and light brown fossiliferous cherty lime,20,4435,4455,38.811046,-88.525727,464.192810058594
"213505","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,"White cherty crystalline lime, little chalky",5,4455,4460,38.811046,-88.525727,464.192810058594
"213506","120250087701",DESCRIPTIONS,CO,5/10/1979 0:00:00,"White crystallien lime dolomitic, chalky",10,4605,4615,38.811046,-88.525727,464.192810058594
"213507","120250087701",FORMATION_TOPS,CO,nan,Barlow,,2432,2443,38.811046,-88.525727,464.192810058594
"213508","120250087701",FORMATION_TOPS,CO,nan,Chouteau,,4253,4270,38.811046,-88.525727,464.192810058594
"213509","120250087701",FORMATION_TOPS,CO,nan,Clear Creek,,4552,,38.811046,-88.525727,464.192810058594
"213510","120250087701",FORMATION_TOPS,CO,nan,Devonian,,4430,,38.811046,-88.525727,464.192810058594
"213511","120250087701",FORMATION_TOPS,CO,nan,Dutch Creek,,4541,4552,38.811046,-88.525727,464.192810058594
"213512","120250087701",FORMATION_TOPS,CO,nan,Geneva,,4506,4541,38.811046,-88.525727,464.192810058594
"213513","120250087701",FORMATION_TOPS,CO,nan,Glen Dean,,2276,2294,38.811046,-88.525727,464.192810058594
"213514","120250087701",FORMATION_TOPS,CO,nan,Golconda,,2354,2388,38.811046,-88.525727,464.192810058594
"213515","120250087701",FORMATION_TOPS,CO,nan,McClosky,,2784,,38.811046,-88.525727,464.192810058594
"213516","120250087701",FORMATION_TOPS,CO,nan,New Albany,,4270,4430,38.811046,-88.525727,464.192810058594
"213517","120250087701",FORMATION_TOPS,CO,nan,Renault Lower,,2690,2700,38.811046,-88.525727,464.192810058594
"213518","120250087701",FORMATION_TOPS,CO,nan,Salem,,3100,,38.811046,-88.525727,464.192810058594
"213519","120250087701",FORMATION_TOPS,CO,nan,St Louis,,2933,,38.811046,-88.525727,464.192810058594
"213520","120250087701",FORMATION_TOPS,CO,nan,Ste Genevieve,,2750,,38.811046,-88.525727,464.192810058594
"213521","120250087701",FORMATION_TOPS,CO,nan,Warsaw,,3396,,38.811046,-88.525727,464.192810058594
"661839","120450057700",WFORMATIONS,nan,nan,coal,1,140,141,39.654633,-87.91781,664.070983886719
"661840","120450057700",WFORMATIONS,nan,nan,dark shale,23,223,246,39.654633,-87.91781,664.070983886719
"661841","120450057700",WFORMATIONS,nan,nan,gray shale,14,141,155,39.654633,-87.91781,664.070983886719
"661842","120450057700",WFORMATIONS,nan,nan,gray shale,20,120,140,39.654633,-87.91781,664.070983886719
"661843","120450057700",WFORMATIONS,nan,nan,gray shale,35,78,113,39.654633,-87.91781,664.070983886719
"661844","120450057700",WFORMATIONS,nan,nan,lime,2,155,157,39.654633,-87.91781,664.070983886719
"661845","120450057700",WFORMATIONS,nan,nan,sand,7,15,22,39.654633,-87.91781,664.070983886719
"661846","120450057700",WFORMATIONS,nan,nan,sand,7,113,120,39.654633,-87.91781,664.070983886719
"661847","120450057700",WFORMATIONS,nan,nan,sand,18,246,264,39.654633,-87.91781,664.070983886719
"661848","120450057700",WFORMATIONS,nan,nan,sandy shale,6,217,223,39.654633,-87.91781,664.070983886719
"661849","120450057700",WFORMATIONS,nan,nan,sandy shale,56,22,78,39.654633,-87.91781,664.070983886719
"661850","120450057700",WFORMATIONS,nan,nan,shale,20,264,284,39.654633,-87.91781,664.070983886719
"661851","120450057700",WFORMATIONS,nan,nan,shale,60,157,217,39.654633,-87.91781,664.070983886719
"661852","120450057700",WFORMATIONS,nan,nan,topsoil,3,0,3,39.654633,-87.91781,664.070983886719
"661853","120450057700",WFORMATIONS,nan,nan,yellow clay,12,3,15,39.654633,-87.91781,664.070983886719
"2321118","121650257200",FORMATION_TOPS, ,nan,Kinkaid Lower,,1350,,37.698032,-88.41627,356.659729003906
"2321119","121650257200",FORMATION_TOPS, ,nan,Menard,,1578,,37.698032,-88.41627,356.659729003906
"2321120","121650257200",FORMATION_TOPS, ,nan,Menard Lower,,1650,,37.698032,-88.41627,356.659729003906
"2321121","121650257200",FORMATION_TOPS, ,nan,Palestine,,1524,,37.698032,-88.41627,356.659729003906
"2321122","121650257200",FORMATION_TOPS, ,nan,Tar Springs,,1759,,37.698032,-88.41627,356.659729003906
"2321123","121650257200",FORMATION_TOPS, ,nan,Vienna,,1710,,37.698032,-88.41627,356.659729003906
"1539967","121013215800",FORMATION_TOPS,MUD,nan,Aux Vases,,2007,2023,38.594789,-87.718631,464.848999023438
"1539968","121013215800",FORMATION_TOPS,MUD,nan,Barlow,,1763,1774,38.594789,-87.718631,464.848999023438
"1539969","121013215800",FORMATION_TOPS,MUD,nan,Benoist Lower,,1946,1957,38.594789,-87.718631,464.848999023438
"1539970","121013215800",FORMATION_TOPS,MUD,nan,Benoist Upper,,1920,1934,38.594789,-87.718631,464.848999023438
"1539971","121013215800",FORMATION_TOPS,MUD,nan,Biehl,,1256,1270,38.594789,-87.718631,464.848999023438
"1539972","121013215800",FORMATION_TOPS,MUD,nan,Cypress Lower,,1865,1890,38.594789,-87.718631,464.848999023438
"1539973","121013215800",FORMATION_TOPS,MUD,nan,Cypress Middle,,1844,1852,38.594789,-87.718631,464.848999023438
"1539974","121013215800",FORMATION_TOPS,MUD,nan,Cypress Upper,,1806,1816,38.594789,-87.718631,464.848999023438
"1539975","121013215800",FORMATION_TOPS,MUD,nan,Glen Dean,,1569,1589,38.594789,-87.718631,464.848999023438
"1539976","121013215800",FORMATION_TOPS,MUD,nan,Golconda,,1702,,38.594789,-87.718631,464.848999023438
"1539977","121013215800",FORMATION_TOPS,MUD,nan,Hardinsburg,,1599,1702,38.594789,-87.718631,464.848999023438
"1539978","121013215800",FORMATION_TOPS,MUD,nan,Paint Creek Lower,,1900,1909,38.594789,-87.718631,464.848999023438
"1539979","121013215800",FORMATION_TOPS,MUD,nan,Renault Lower,,1985,2002,38.594789,-87.718631,464.848999023438
"1539980","121013215800",FORMATION_TOPS,MUD,nan,Renault Upper,,1967,1973,38.594789,-87.718631,464.848999023438
"1539981","121013215800",FORMATION_TOPS,MUD,nan,Salem,,2380,,38.594789,-87.718631,464.848999023438
"1539982","121013215800",FORMATION_TOPS,MUD,nan,St Louis,,2132,,38.594789,-87.718631,464.848999023438
"1539983","121013215800",FORMATION_TOPS,MUD,nan,Ste Genevieve,,2031,,38.594789,-87.718631,464.848999023438
"1539984","121013215800",FORMATION_TOPS,MUD,nan,Tar Springs,,1450,1569,38.594789,-87.718631,464.848999023438
"1756924","121132226100",WFORMATIONS,nan,nan,C #C6578 (0 - 31'),0,0,0,40.487368,-88.951748,857.802917480469
"1464225","120992695900",WFORMATIONS,nan,nan,clay,24,81,105,41.462925,-88.655381,635.47119140625
"1464226","120992695900",WFORMATIONS,nan,nan,clay,50,2,52,41.462925,-88.655381,635.47119140625
"1464227","120992695900",WFORMATIONS,nan,nan,sand gravel,29,52,81,41.462925,-88.655381,635.47119140625
"1464228","120992695900",WFORMATIONS,nan,nan,sandstone,35,105,140,41.462925,-88.655381,635.47119140625
"1464229","120992695900",WFORMATIONS,nan,nan,topsoil,2,0,2,41.462925,-88.655381,635.47119140625
"2729893","121932571500",FORMATION_TOPS,ST,nan,Aux Vases,,2836,,38.137674,-87.958041,369.154144287109
"2729894","121932571500",FORMATION_TOPS,ST,nan,Barlow,,2562,2572,38.137674,-87.958041,369.154144287109
"2729895","121932571500",FORMATION_TOPS,ST,nan,Benoist,,2684,,38.137674,-87.958041,369.154144287109
"2729896","121932571500",FORMATION_TOPS,ST,nan,Cypress,,2608,,38.137674,-87.958041,369.154144287109
"2729897","121932571500",FORMATION_TOPS,ST,nan,Glen Dean,,2350,,38.137674,-87.958041,369.154144287109
"2729898","121932571500",FORMATION_TOPS,ST,nan,Golconda,,2445,,38.137674,-87.958041,369.154144287109
"2729899","121932571500",FORMATION_TOPS,ST,nan,McClosky,,3016,,38.137674,-87.958041,369.154144287109
"2729900","121932571500",FORMATION_TOPS,ST,nan,Menard,,2062,,38.137674,-87.958041,369.154144287109
"2729901","121932571500",FORMATION_TOPS,ST,nan,Menard Lower,,2085,,38.137674,-87.958041,369.154144287109
"2729902","121932571500",FORMATION_TOPS,ST,nan,Ohara,,2904,2914,38.137674,-87.958041,369.154144287109
"2729903","121932571500",FORMATION_TOPS,ST,nan,Paint Creek,,2676,,38.137674,-87.958041,369.154144287109
"2729904","121932571500",FORMATION_TOPS,ST,nan,Renault Lower,,2816,,38.137674,-87.958041,369.154144287109
"2729905","121932571500",FORMATION_TOPS,ST,nan,Renault Upper,,2755,,38.137674,-87.958041,369.154144287109
"2729906","121932571500",FORMATION_TOPS,ST,nan,Rosiclare,,2954,,38.137674,-87.958041,369.154144287109
"2729907","121932571500",FORMATION_TOPS,ST,nan,St Louis,,3037,,38.137674,-87.958041,369.154144287109
"2729908","121932571500",FORMATION_TOPS,ST,nan,Ste Genevieve,,2884,,38.137674,-87.958041,369.154144287109
"2729909","121932571500",FORMATION_TOPS,ST,nan,Tar Springs Lower,,2242,,38.137674,-87.958041,369.154144287109
"2729910","121932571500",FORMATION_TOPS,ST,nan,Tar Springs Upper,,2201,,38.137674,-87.958041,369.154144287109
"2729911","121932571500",FORMATION_TOPS,ST,nan,Vienna,,2199,,38.137674,-87.958041,369.154144287109
"2729912","121932571500",FORMATION_TOPS,ST,nan,Waltersburg,,2152,,38.137674,-87.958041,369.154144287109
"2040733","121392086600",WFORMATIONS,nan,nan,blue clay,25,22,47,39.711035,-88.490281,667.130920410156
"2040734","121392086600",WFORMATIONS,nan,nan,drift,2,58,60,39.711035,-88.490281,667.130920410156
"2040735","121392086600",WFORMATIONS,nan,nan,fine sand,16,60,76,39.711035,-88.490281,667.130920410156
"2040736","121392086600",WFORMATIONS,nan,nan,hard gray dirt,11,47,58,39.711035,-88.490281,667.130920410156
"2040737","121392086600",WFORMATIONS,nan,nan,top soil,4,0,4,39.711035,-88.490281,667.130920410156
"2040738","121392086600",WFORMATIONS,nan,nan,yellow clay,18,4,22,39.711035,-88.490281,667.130920410156
"66888","120112200600",WFORMATIONS,nan,nan,blue clay,16,15,31,41.282395,-89.69244,782.354553222656
"66889","120112200600",WFORMATIONS,nan,nan,clay,0,75,75,41.282395,-89.69244,782.354553222656
"66890","120112200600",WFORMATIONS,nan,nan,clay,2,59,61,41.282395,-89.69244,782.354553222656
"66891","120112200600",WFORMATIONS,nan,nan,clay,15,0,15,41.282395,-89.69244,782.354553222656
"66892","120112200600",WFORMATIONS,nan,nan,clay,26,32,58,41.282395,-89.69244,782.354553222656
"66893","120112200600",WFORMATIONS,nan,nan,fine sand,1,31,32,41.282395,-89.69244,782.354553222656
"66894","120112200600",WFORMATIONS,nan,nan,sand,1,58,59,41.282395,-89.69244,782.354553222656
"66895","120112200600",WFORMATIONS,nan,nan,"sand, water",14,61,75,41.282395,-89.69244,782.354553222656
"2856862","121973134900",WFORMATIONS,nan,nan,clay & gravel,75,0,75,41.439719,-87.921789,714.720886230469
"2856863","121973134900",WFORMATIONS,nan,nan,limestone,70,75,145,41.439719,-87.921789,714.720886230469
"1840179","121190112401",FORMATION_TOPS,nan,nan,St Peter,,2852,2948,38.701067,-89.771671,494.351165771484
"2513328","121832470700",HWYBRIDGE_LOG,nan,nan,(bedrock) soft gray shale,18.5,17,35.5,40.107046,-87.633542,629.898010253906
"2513329","121832470700",HWYBRIDGE_LOG,nan,nan,hard pink brown clay loam till,6,11,17,40.107046,-87.633542,629.898010253906
"2513330","121832470700",HWYBRIDGE_LOG,nan,nan,stiff brown clay,1,0,1,40.107046,-87.633542,629.898010253906
"2513331","121832470700",HWYBRIDGE_LOG,nan,nan,very stiff-hard brown mottled clay loam till,10,1,11,40.107046,-87.633542,629.898010253906
"1332240","120973255100",WFORMATIONS,nan,nan,clay,2,41,43,42.382403,-88.159885,750.248596191406
"1332241","120973255100",WFORMATIONS,nan,nan,clay,20,0,20,42.382403,-88.159885,750.248596191406
"1332242","120973255100",WFORMATIONS,nan,nan,gravel,10,43,53,42.382403,-88.159885,750.248596191406
"1332243","120973255100",WFORMATIONS,nan,nan,gravel,21,20,41,42.382403,-88.159885,750.248596191406
"2637844","121912899400",FORMATION_TOPS, ,nan,Aux Vases,,2960,,38.601881,-88.402492,440.252807617188
"2637845","121912899400",FORMATION_TOPS, ,nan,Barlow,,2683,2695,38.601881,-88.402492,440.252807617188
"2637846","121912899400",FORMATION_TOPS, ,nan,Benoist,,2903,2910,38.601881,-88.402492,440.252807617188
"2637847","121912899400",FORMATION_TOPS, ,nan,Bethel,,2855,2884,38.601881,-88.402492,440.252807617188
"2637848","121912899400",FORMATION_TOPS, ,nan,Cypress,,2720,2812,38.601881,-88.402492,440.252807617188
"2637849","121912899400",FORMATION_TOPS, ,nan,Downeys Bluff,,2888,2894,38.601881,-88.402492,440.252807617188
"2637850","121912899400",FORMATION_TOPS, ,nan,Glen Dean,,2520,2539,38.601881,-88.402492,440.252807617188
"2637851","121912899400",FORMATION_TOPS, ,nan,Golconda,,2599,,38.601881,-88.402492,440.252807617188
"2637852","121912899400",FORMATION_TOPS, ,nan,Renault,,2943,2960,38.601881,-88.402492,440.252807617188
"2637853","121912899400",FORMATION_TOPS, ,nan,Ridenhower,,2815,2830,38.601881,-88.402492,440.252807617188
"2637854","121912899400",FORMATION_TOPS, ,nan,Salem,,3378,,38.601881,-88.402492,440.252807617188
"2637855","121912899400",FORMATION_TOPS, ,nan,St Louis,,3172,,38.601881,-88.402492,440.252807617188
"2637856","121912899400",FORMATION_TOPS, ,nan,Ste Genevieve,,3023,,38.601881,-88.402492,440.252807617188
"2923581","121974669400",WFORMATIONS,nan,nan,clay,22,0,22,41.30065,-87.5737,714.652282714844
"2923582","121974669400",WFORMATIONS,nan,nan,clay,27,65,92,41.30065,-87.5737,714.652282714844
"2923583","121974669400",WFORMATIONS,nan,nan,clay with sand layers,12,53,65,41.30065,-87.5737,714.652282714844
"2923584","121974669400",WFORMATIONS,nan,nan,fractured limestone,5,92,97,41.30065,-87.5737,714.652282714844
"2923585","121974669400",WFORMATIONS,nan,nan,limestone,83,97,180,41.30065,-87.5737,714.652282714844
"2923586","121974669400",WFORMATIONS,nan,nan,stoney clay,31,22,53,41.30065,-87.5737,714.652282714844
"1169637","120893608200",WFORMATIONS,nan,nan,boulder,1,230,231,42.053107,-88.453352,930.826049804688
"1169638","120893608200",WFORMATIONS,nan,nan,clay,1,229,230,42.053107,-88.453352,930.826049804688
"1169639","120893608200",WFORMATIONS,nan,nan,clay,212,15,227,42.053107,-88.453352,930.826049804688
"1169640","120893608200",WFORMATIONS,nan,nan,clay/gravel,15,0,15,42.053107,-88.453352,930.826049804688
"1169641","120893608200",WFORMATIONS,nan,nan,clay/shale,16,231,247,42.053107,-88.453352,930.826049804688
"1169642","120893608200",WFORMATIONS,nan,nan,granite boulder,2,227,229,42.053107,-88.453352,930.826049804688
"1169643","120893608200",WFORMATIONS,nan,nan,gray rock,98,247,345,42.053107,-88.453352,930.826049804688
"2292627","121632954000",HWYBRIDGE_LOG,nan,nan,brown and gray laminated clay (w/limestone fragments),7,42,49,38.380923,-89.965552,409.723205566406
"2292628","121632954000",HWYBRIDGE_LOG,nan,nan,brown and gray slightly silty laminated clay,5,27,32,38.380923,-89.965552,409.723205566406
"2292629","121632954000",HWYBRIDGE_LOG,nan,nan,brown silt,4.5,0,4.5,38.380923,-89.965552,409.723205566406
"2292630","121632954000",HWYBRIDGE_LOG,nan,nan,brwon silty clay,5,7,12,38.380923,-89.965552,409.723205566406
"2292631","121632954000",HWYBRIDGE_LOG,nan,nan,gray and brown silty sandy clay,7.5,19.5,27,38.380923,-89.965552,409.723205566406
"2292632","121632954000",HWYBRIDGE_LOG,nan,nan,gray and brown slightly silty clay,2.5,17,19.5,38.380923,-89.965552,409.723205566406
"2292633","121632954000",HWYBRIDGE_LOG,nan,nan,gray and green clay (crumbly),5,32,37,38.380923,-89.965552,409.723205566406
"2292634","121632954000",HWYBRIDGE_LOG,nan,nan,gray clay,2.5,4.5,7,38.380923,-89.965552,409.723205566406
"2292635","121632954000",HWYBRIDGE_LOG,nan,nan,gray slightly silty clay,5,12,17,38.380923,-89.965552,409.723205566406
"2292636","121632954000",HWYBRIDGE_LOG,nan,nan,green laminated clay (crumbly),5,37,42,38.380923,-89.965552,409.723205566406
"1492289","121010308500",FORMATION_TOPS, ,nan,Barlow,,1600,,38.592538,-87.61942,404.997741699219
"1492290","121010308500",FORMATION_TOPS, ,nan,Benoist,,1741,1768,38.592538,-87.61942,404.997741699219
"1492291","121010308500",FORMATION_TOPS, ,nan,Bethel,,1737,,38.592538,-87.61942,404.997741699219
"1492292","121010308500",FORMATION_TOPS, ,nan,Cypress,,1611,,38.592538,-87.61942,404.997741699219
"1492293","121010308500",FORMATION_TOPS, ,nan,Glen Dean,,1459,,38.592538,-87.61942,404.997741699219
"1492294","121010308500",FORMATION_TOPS, ,nan,Golconda,,1556,,38.592538,-87.61942,404.997741699219
"1492295","121010308500",FORMATION_TOPS, ,nan,Hardinsburg,,1477,,38.592538,-87.61942,404.997741699219
"1492296","121010308500",FORMATION_TOPS, ,nan,Paint Creek,,1723,,38.592538,-87.61942,404.997741699219
"1492297","121010308500",FORMATION_TOPS, ,nan,Paint Creek Lower,,1733,1737,38.592538,-87.61942,404.997741699219
"1492298","121010308500",WFORMATIONS,nan,nan,limestone,2,176,178,38.592538,-87.61942,404.997741699219
"1492299","121010308500",WFORMATIONS,nan,nan,limestone,2,724,726,38.592538,-87.61942,404.997741699219
"1492300","121010308500",WFORMATIONS,nan,nan,limestone,4,210,214,38.592538,-87.61942,404.997741699219
"1492301","121010308500",WFORMATIONS,nan,nan,limestone,4,1733,1737,38.592538,-87.61942,404.997741699219
"1492302","121010308500",WFORMATIONS,nan,nan,limestone,11,1600,1611,38.592538,-87.61942,404.997741699219
"1492303","121010308500",WFORMATIONS,nan,nan,limestone,16,188,204,38.592538,-87.61942,404.997741699219
"1492304","121010308500",WFORMATIONS,nan,nan,limestone,25,1556,1581,38.592538,-87.61942,404.997741699219
"1492305","121010308500",WFORMATIONS,nan,nan,limestone and shale,5,361,366,38.592538,-87.61942,404.997741699219
"1492306","121010308500",WFORMATIONS,nan,nan,limestone and shale,10,1723,1733,38.592538,-87.61942,404.997741699219
"1492307","121010308500",WFORMATIONS,nan,nan,limestone and shale,27,889,916,38.592538,-87.61942,404.997741699219
"1492308","121010308500",WFORMATIONS,nan,nan,"limestone, buff, oolitic",18,1459,1477,38.592538,-87.61942,404.997741699219
"1492309","121010308500",WFORMATIONS,nan,nan,sand and sideritic sand,76,726,802,38.592538,-87.61942,404.997741699219
"1492310","121010308500",WFORMATIONS,nan,nan,"sand, porous, oil saturated",10,1758,1768,38.592538,-87.61942,404.997741699219
"1492311","121010308500",WFORMATIONS,nan,nan,"sand, tight and shale, sandy",138,526,664,38.592538,-87.61942,404.997741699219
"1492312","121010308500",WFORMATIONS,nan,nan,"sand, tight, limey",4,1737,1741,38.592538,-87.61942,404.997741699219
"1492313","121010308500",WFORMATIONS,nan,nan,"sand, tight, limy",32,214,246,38.592538,-87.61942,404.997741699219
"1492314","121010308500",WFORMATIONS,nan,nan,"sand, tight, oil saturated, pay",17,1741,1758,38.592538,-87.61942,404.997741699219
"1492315","121010308500",WFORMATIONS,nan,nan,"sand, tight, water",22,1611,1633,38.592538,-87.61942,404.997741699219
"1492316","121010308500",WFORMATIONS,nan,nan,"sand, tight, water",75,1384,1459,38.592538,-87.61942,404.997741699219
"1492317","121010308500",WFORMATIONS,nan,nan,"sand, water",18,1477,1495,38.592538,-87.61942,404.997741699219
"1492318","121010308500",WFORMATIONS,nan,nan,"sand, water",25,1531,1556,38.592538,-87.61942,404.997741699219
"1492319","121010308500",WFORMATIONS,nan,nan,"sand, water",38,366,404,38.592538,-87.61942,404.997741699219
"1492320","121010308500",WFORMATIONS,nan,nan,"sand, water",52,1671,1723,38.592538,-87.61942,404.997741699219
"1492321","121010308500",WFORMATIONS,nan,nan,"sand, water",216,916,1132,38.592538,-87.61942,404.997741699219
"1492322","121010308500",WFORMATIONS,nan,nan,"sand, water and shale",26,698,724,38.592538,-87.61942,404.997741699219
"1492323","121010308500",WFORMATIONS,nan,nan,shale,19,1581,1600,38.592538,-87.61942,404.997741699219
"1492324","121010308500",WFORMATIONS,nan,nan,shale,36,1495,1531,38.592538,-87.61942,404.997741699219
"1492325","121010308500",WFORMATIONS,nan,nan,"shale and sand, shaly",87,802,889,38.592538,-87.61942,404.997741699219
"1492326","121010308500",WFORMATIONS,nan,nan,"shale and sand, tight;sand, sideritic",252,1132,1384,38.592538,-87.61942,404.997741699219
"1492327","121010308500",WFORMATIONS,nan,nan,"shale and shale, sandy",115,246,361,38.592538,-87.61942,404.997741699219
"1492328","121010308500",WFORMATIONS,nan,nan,"shale, black",34,664,698,38.592538,-87.61942,404.997741699219
"1492329","121010308500",WFORMATIONS,nan,nan,"shale, carbonaceous and shale, gray",122,404,526,38.592538,-87.61942,404.997741699219
"1492330","121010308500",WFORMATIONS,nan,nan,"shale, gray-green",25,1646,1671,38.592538,-87.61942,404.997741699219
"1492331","121010308500",WFORMATIONS,nan,nan,"shale, green and black",10,178,188,38.592538,-87.61942,404.997741699219
"1492332","121010308500",WFORMATIONS,nan,nan,"shale, red and green",6,204,210,38.592538,-87.61942,404.997741699219
"1492333","121010308500",WFORMATIONS,nan,nan,"shale, red and green",13,1633,1646,38.592538,-87.61942,404.997741699219
"1492462","121010308500",WFORMATIONS,nan,nan,surface gravel and shale,176,0,176,38.592538,-87.61942,404.997741699219
"1615315","121110089000",WFORMATIONS,nan,nan,dark gray sand with black specks,5,820,825,42.252441,-88.614179,817.993530273438
"1615316","121110089000",WFORMATIONS,nan,nan,dolomite & lime,5,730,735,42.252441,-88.614179,817.993530273438
"1615317","121110089000",WFORMATIONS,nan,nan,dolomite & lime,14,750,764,42.252441,-88.614179,817.993530273438
"1615318","121110089000",WFORMATIONS,nan,nan,"dolomite & lime, very hard",10,710,720,42.252441,-88.614179,817.993530273438
"1615319","121110089000",WFORMATIONS,nan,nan,drift,26,0,26,42.252441,-88.614179,817.993530273438
"1615320","121110089000",WFORMATIONS,nan,nan,gravel,15,135,150,42.252441,-88.614179,817.993530273438
"1615321","121110089000",WFORMATIONS,nan,nan,gray & pink sandy lime,5,785,790,42.252441,-88.614179,817.993530273438
"1615322","121110089000",WFORMATIONS,nan,nan,gray & tan lime & gray shale,5,805,810,42.252441,-88.614179,817.993530273438
"1615323","121110089000",WFORMATIONS,nan,nan,gray & tan lime & sand,5,810,815,42.252441,-88.614179,817.993530273438
"1615324","121110089000",WFORMATIONS,nan,nan,gray & tan sandy lime,10,795,805,42.252441,-88.614179,817.993530273438
"1615325","121110089000",WFORMATIONS,nan,nan,gray brown & tan lime & red clay,5,700,705,42.252441,-88.614179,817.993530273438
"1615326","121110089000",WFORMATIONS,nan,nan,gray glassy lime,4,720,724,42.252441,-88.614179,817.993530273438
"1615327","121110089000",WFORMATIONS,nan,nan,gray glassy lime,16,764,780,42.252441,-88.614179,817.993530273438
"1615328","121110089000",WFORMATIONS,nan,nan,"gray glassy lime, hard",15,735,750,42.252441,-88.614179,817.993530273438
"1615329","121110089000",WFORMATIONS,nan,nan,"gray sand, gray & tan lime",15,825,840,42.252441,-88.614179,817.993530273438
"1615330","121110089000",WFORMATIONS,nan,nan,gray shale,27,164,191,42.252441,-88.614179,817.993530273438
"1615331","121110089000",WFORMATIONS,nan,nan,gray shale,39,96,135,42.252441,-88.614179,817.993530273438
"1615332","121110089000",WFORMATIONS,nan,nan,"gray, tan & bluish lime",5,790,795,42.252441,-88.614179,817.993530273438
"1615333","121110089000",WFORMATIONS,nan,nan,gray-blue lime,5,780,785,42.252441,-88.614179,817.993530273438
"1615334","121110089000",WFORMATIONS,nan,nan,"gray-blue lime, very hard",10,416,426,42.252441,-88.614179,817.993530273438
"1615335","121110089000",WFORMATIONS,nan,nan,gray-brown and tan lime,10,690,700,42.252441,-88.614179,817.993530273438
